year,state,state_po,county,office,district,stage,special,candidate,party,writein,candidatevotes
2018,Virginia,VA,Charlottesville City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,451.0
2018,Virginia,VA,Charlottesville City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,17641.0
2018,Virginia,VA,Charlottesville City,US Senator,statewide,gen,False,,,True,47.0
2018,Virginia,VA,Chesapeake City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,39632.0
2018,Virginia,VA,Chesapeake City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,1493.0
2018,Virginia,VA,Chesapeake City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,49506.0
2018,Virginia,VA,Chesapeake City,US Senator,statewide,gen,False,,,True,101.0
2018,Virginia,VA,Chesterfield County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,67835.0
2018,Virginia,VA,Chesterfield County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,2705.0
2018,Virginia,VA,Chesterfield County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,83091.0
2018,Virginia,VA,Chesterfield County,US Senator,statewide,gen,False,,,True,166.0
2018,Virginia,VA,Clarke County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,3845.0
2018,Virginia,VA,Clarke County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,126.0
2018,Virginia,VA,Clarke County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,3210.0
2018,Virginia,VA,Clarke County,US Senator,statewide,gen,False,,,True,5.0
2018,Virginia,VA,Colonial Heights City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,4183.0
2018,Virginia,VA,Colonial Heights City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,120.0
2018,Virginia,VA,Colonial Heights City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,2105.0
2018,Virginia,VA,Colonial Heights City,US Senator,statewide,gen,False,,,True,7.0
2018,Virginia,VA,Covington City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,957.0
2018,Virginia,VA,Covington City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,33.0
2018,Virginia,VA,Covington City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,785.0
2018,Virginia,VA,Covington City,US Senator,statewide,gen,False,,,True,1.0
2018,Virginia,VA,Craig County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,1615.0
2018,Virginia,VA,Craig County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,30.0
2018,Virginia,VA,Craig County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,544.0
2018,Virginia,VA,Craig County,US Senator,statewide,gen,False,,,True,4.0
2018,Virginia,VA,Culpeper County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,10913.0
2018,Virginia,VA,Culpeper County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,361.0
2018,Virginia,VA,Culpeper County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,8093.0
2018,Virginia,VA,Culpeper County,US Senator,statewide,gen,False,,,True,33.0
2018,Virginia,VA,Cumberland County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,2270.0
2018,Virginia,VA,Cumberland County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,74.0
2018,Virginia,VA,Cumberland County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,1849.0
2018,Virginia,VA,Cumberland County,US Senator,statewide,gen,False,,,True,1.0
2018,Virginia,VA,Danville City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,5518.0
2018,Virginia,VA,Danville City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,163.0
2018,Virginia,VA,Danville City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,9418.0
2018,Virginia,VA,Danville City,US Senator,statewide,gen,False,,,True,15.0
2018,Virginia,VA,Dickenson County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,2926.0
2018,Virginia,VA,Dickenson County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,20.0
2018,Virginia,VA,Dickenson County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,1524.0
2018,Virginia,VA,Dickenson County,US Senator,statewide,gen,False,,,True,5.0
2018,Virginia,VA,Dinwiddie County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,5626.0
2018,Virginia,VA,Dinwiddie County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,78.0
2018,Virginia,VA,Dinwiddie County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,4865.0
2018,Virginia,VA,Dinwiddie County,US Senator,statewide,gen,False,,,True,7.0
2018,Virginia,VA,Emporia City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,608.0
2018,Virginia,VA,Emporia City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,18.0
2018,Virginia,VA,Emporia City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,1163.0
2018,Virginia,VA,Emporia City,US Senator,statewide,gen,False,,,True,1.0
2018,Virginia,VA,Essex County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,2115.0
2018,Virginia,VA,Essex County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,36.0
2018,Virginia,VA,Essex County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,2266.0
2018,Virginia,VA,Essex County,US Senator,statewide,gen,False,,,True,1.0
2018,Virginia,VA,Fairfax City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,2988.0
2018,Virginia,VA,Fairfax City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,245.0
2018,Virginia,VA,Fairfax City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,7330.0
2018,Virginia,VA,Fairfax City,US Senator,statewide,gen,False,,,True,26.0
2018,Virginia,VA,Fairfax County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,129095.0
2018,Virginia,VA,Fairfax County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,9517.0
2018,Virginia,VA,Fairfax County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,340740.0
2018,Virginia,VA,Fairfax County,US Senator,statewide,gen,False,,,True,1133.0
2018,Virginia,VA,Falls Church City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,1112.0
2018,Virginia,VA,Falls Church City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,144.0
2018,Virginia,VA,Falls Church City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,5902.0
2018,Virginia,VA,Falls Church City,US Senator,statewide,gen,False,,,True,31.0
2018,Virginia,VA,Fauquier County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,17801.0
2018,Virginia,VA,Fauquier County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,634.0
2018,Virginia,VA,Fauquier County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,13735.0
2018,Virginia,VA,Fauquier County,US Senator,statewide,gen,False,,,True,44.0
2018,Virginia,VA,Floyd County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,4180.0
2018,Virginia,VA,Floyd County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,78.0
2018,Virginia,VA,Floyd County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,2480.0
2018,Virginia,VA,Floyd County,US Senator,statewide,gen,False,,,True,8.0
2018,Virginia,VA,Fluvanna County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,5793.0
2018,Virginia,VA,Fluvanna County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,217.0
2018,Virginia,VA,Fluvanna County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,5981.0
2018,Virginia,VA,Fluvanna County,US Senator,statewide,gen,False,,,True,10.0
2018,Virginia,VA,Franklin City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,1065.0
2018,Virginia,VA,Franklin City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,30.0
2018,Virginia,VA,Franklin City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,1894.0
2018,Virginia,VA,Franklin City,US Senator,statewide,gen,False,,,True,2.0
2018,Virginia,VA,Franklin County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,14849.0
2018,Virginia,VA,Franklin County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,321.0
2018,Virginia,VA,Franklin County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,6995.0
2018,Virginia,VA,Franklin County,US Senator,statewide,gen,False,,,True,16.0
2018,Virginia,VA,Frederick County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,20640.0
2018,Virginia,VA,Frederick County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,637.0
2018,Virginia,VA,Frederick County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,12885.0
2018,Virginia,VA,Frederick County,US Senator,statewide,gen,False,,,True,51.0
2018,Virginia,VA,Fredericksburg City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,2832.0
2018,Virginia,VA,Fredericksburg City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,237.0
2018,Virginia,VA,Fredericksburg City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,6621.0
2018,Virginia,VA,Fredericksburg City,US Senator,statewide,gen,False,,,True,20.0
2018,Virginia,VA,Galax City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,1198.0
2018,Virginia,VA,Galax City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,12.0
2018,Virginia,VA,Galax City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,620.0
2018,Virginia,VA,Galax City,US Senator,statewide,gen,False,,,True,0.0
2018,Virginia,VA,Giles County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,4500.0
2018,Virginia,VA,Giles County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,97.0
2018,Virginia,VA,Giles County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,2036.0
2018,Virginia,VA,Giles County,US Senator,statewide,gen,False,,,True,5.0
2018,Virginia,VA,Gloucester County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,9816.0
2018,Virginia,VA,Gloucester County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,277.0
2018,Virginia,VA,Gloucester County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,5529.0
2018,Virginia,VA,Gloucester County,US Senator,statewide,gen,False,,,True,15.0
2018,Virginia,VA,Goochland County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,7472.0
2018,Virginia,VA,Goochland County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,279.0
2018,Virginia,VA,Goochland County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,5443.0
2018,Virginia,VA,Goochland County,US Senator,statewide,gen,False,,,True,31.0
2018,Virginia,VA,Grayson County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,4249.0
2018,Virginia,VA,Grayson County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,67.0
2018,Virginia,VA,Grayson County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,1412.0
2018,Virginia,VA,Grayson County,US Senator,statewide,gen,False,,,True,5.0
2018,Virginia,VA,Greene County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,4749.0
2018,Virginia,VA,Greene County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,190.0
2018,Virginia,VA,Greene County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,3183.0
2018,Virginia,VA,Greene County,US Senator,statewide,gen,False,,,True,8.0
2018,Virginia,VA,Greensville County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,1363.0
2018,Virginia,VA,Greensville County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,19.0
2018,Virginia,VA,Greensville County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,2109.0
2018,Virginia,VA,Greensville County,US Senator,statewide,gen,False,,,True,0.0
2018,Virginia,VA,Halifax County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,7691.0
2018,Virginia,VA,Halifax County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,119.0
2018,Virginia,VA,Halifax County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,5869.0
2018,Virginia,VA,Halifax County,US Senator,statewide,gen,False,,,True,7.0
2018,Virginia,VA,Hampton City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,12696.0
2018,Virginia,VA,Hampton City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,651.0
2018,Virginia,VA,Hampton City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,37078.0
2018,Virginia,VA,Hampton City,US Senator,statewide,gen,False,,,True,63.0
2018,Virginia,VA,Hanover County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,32333.0
2018,Virginia,VA,Hanover County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,1082.0
2018,Virginia,VA,Hanover County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,20228.0
2018,Virginia,VA,Hanover County,US Senator,statewide,gen,False,,,True,79.0
2018,Virginia,VA,Harrisonburg City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,4056.0
2018,Virginia,VA,Harrisonburg City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,404.0
2018,Virginia,VA,Harrisonburg City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,9234.0
2018,Virginia,VA,Harrisonburg City,US Senator,statewide,gen,False,,,True,30.0
2018,Virginia,VA,Henrico County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,47786.0
2018,Virginia,VA,Henrico County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,2678.0
2018,Virginia,VA,Henrico County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,94826.0
2018,Virginia,VA,Henrico County,US Senator,statewide,gen,False,,,True,228.0
2018,Virginia,VA,Henry County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,11471.0
2018,Virginia,VA,Henry County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,190.0
2018,Virginia,VA,Henry County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,7061.0
2018,Virginia,VA,Henry County,US Senator,statewide,gen,False,,,True,6.0
2018,Virginia,VA,Highland County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,772.0
2018,Virginia,VA,Highland County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,12.0
2018,Virginia,VA,Highland County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,400.0
2018,Virginia,VA,Highland County,US Senator,statewide,gen,False,,,True,0.0
2018,Virginia,VA,Hopewell City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,2894.0
2018,Virginia,VA,Hopewell City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,107.0
2018,Virginia,VA,Hopewell City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,3878.0
2018,Virginia,VA,Hopewell City,US Senator,statewide,gen,False,,,True,5.0
2018,Virginia,VA,Isle Of Wight County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,9171.0
2018,Virginia,VA,Isle Of Wight County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,263.0
2018,Virginia,VA,Isle Of Wight County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,7357.0
2018,Virginia,VA,Isle Of Wight County,US Senator,statewide,gen,False,,,True,18.0
2018,Virginia,VA,James City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,17955.0
2018,Virginia,VA,James City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,664.0
2018,Virginia,VA,James City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,20146.0
2018,Virginia,VA,James City,US Senator,statewide,gen,False,,,True,53.0
2018,Virginia,VA,King & Queen County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,1615.0
2018,Virginia,VA,King & Queen County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,38.0
2018,Virginia,VA,King & Queen County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,1318.0
2018,Virginia,VA,King & Queen County,US Senator,statewide,gen,False,,,True,1.0
2018,Virginia,VA,King George County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,5546.0
2018,Virginia,VA,King George County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,213.0
2018,Virginia,VA,King George County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,3976.0
2018,Virginia,VA,King George County,US Senator,statewide,gen,False,,,True,12.0
2018,Virginia,VA,King William County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,4707.0
2018,Virginia,VA,King William County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,122.0
2018,Virginia,VA,King William County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,2675.0
2018,Virginia,VA,King William County,US Senator,statewide,gen,False,,,True,6.0
2018,Virginia,VA,Lancaster County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,2947.0
2018,Virginia,VA,Lancaster County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,74.0
2018,Virginia,VA,Lancaster County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,2683.0
2018,Virginia,VA,Lancaster County,US Senator,statewide,gen,False,,,True,2.0
2018,Virginia,VA,Lee County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,5096.0
2018,Virginia,VA,Lee County,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,52.0
2018,Virginia,VA,Lee County,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,1671.0
2018,Virginia,VA,Lee County,US Senator,statewide,gen,False,,,True,2.0
2018,Virginia,VA,Lexington City,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,569.0
2018,Virginia,VA,Lexington City,US Senator,statewide,gen,False,Matt J. Waters,libertarian,False,36.0
2018,Virginia,VA,Lexington City,US Senator,statewide,gen,False,Timothy M. Kaine,democrat,False,1511.0
2018,Virginia,VA,Lexington City,US Senator,statewide,gen,False,,,True,4.0
2018,Virginia,VA,Loudoun County,US Senator,statewide,gen,False,Corey A. Stewart,republican,False,58369.0
